,logFC,AveExpr,t,P.Value,adj.P.Val,B
GPD1L,-1.50594962552528,8.45377163564452,-18.7739132321028,1.93159427301947e-39,6.6937170768867e-37,79.2300641063925
HIGD1A,-0.839937202994558,9.69169105153582,-18.7524061701398,2.16066361610281e-39,7.30034219290738e-37,79.1187878398374
ACTL6A,1.11382052764271,8.19188377225566,18.7016786988799,2.81504282026126e-39,9.27934236971485e-37,78.856093103951
ZNF185,-1.6704202338147,9.89027995933378,-18.6917504004568,2.96475639471191e-39,9.54016254155512e-37,78.8046405117503
KIF4A,1.42416215569483,6.63202838082281,18.6618529241529,3.4656812081463e-39,1.08927166344412e-36,78.6496234034914
PRSS3,-1.942709954949,7.98502011731737,-18.6260192115698,4.17940124944926e-39,1.28374108832515e-36,78.46367712087
NETO2,1.39246241537832,6.95010447032765,18.563881741886,5.78498067691223e-39,1.73742252996597e-36,78.1408493866157
CLIC3,-2.85843010582746,8.39020934336299,-18.548837891004,6.25915709908323e-39,1.83896756943717e-36,78.0626170270952
MIR4680 /// PDCD4,-1.04732314463292,7.99027832323964,-18.5418778368641,6.49156072961296e-39,1.86666900554722e-36,78.0264130057053
TGM3,-3.3865802122965,9.91523550314142,-18.4667579888396,9.62508988778076e-39,2.71006437152827e-36,77.6352714600321
ILF2,0.842009008690534,8.92785982680247,18.425356625419,1.19621898513265e-38,3.29936726205465e-36,77.4193925732645
SORT1,-0.862619794929727,6.15322261120569,-18.3921872238181,1.42400828495401e-38,3.8101311466021e-36,77.2462807827033
FUT3,-1.36977856292904,6.81271000780031,-18.3903558084762,1.43778533834042e-38,3.8101311466021e-36,77.2367185279138
ADAR,0.742364990989295,10.0699147626794,18.1819313917187,4.31277948823737e-38,1.12090797660631e-35,76.1457149764236
TPX2,1.33416983772487,7.66238487562182,18.1620658866387,4.79015626845319e-38,1.22148984845556e-35,76.0414423356613
SPINK5,-3.13907171400093,10.9559123342889,-18.1214368499174,5.93829331488313e-38,1.48622285464158e-35,75.8280287175719
TTC9,-1.72342753999169,7.03413192630854,-18.1177755704147,6.05445138619363e-38,1.48774382698922e-35,75.8087867842575
CRYL1,-0.988467895621073,7.27023149435017,-18.1067391518595,6.418586952034e-38,1.54905719029892e-35,75.7507744537833
KIAA0232,-0.997914318061827,8.13333897148977,-18.084162831491,7.23346205963991e-38,1.71509192519357e-35,75.632055584379
TJP1,-1.08341871954079,8.58700530916674,-18.0649609289694,8.00785422164448e-38,1.86596810009526e-35,75.5310309099039
RANBP9,-1.25310290838994,7.89874364010184,-18.0528963541896,8.53646966206911e-38,1.95543029631973e-35,75.467533331243
COL1A1,1.48283259112784,7.90290946010518,18.0356625514503,9.35295923740967e-38,2.10675406822653e-35,75.3767976961006
FOXM1,1.32163513709995,6.93099964238803,18.0046355094782,1.10258165389542e-37,2.44285099219617e-35,75.213347058956
JUP /// KRT17,2.81192113449961,10.6440867511039,17.9973651680319,1.14594381382685e-37,2.4906699487227e-35,75.1750294141791
NCBP2,0.835155617888146,7.25985100274545,17.9949015659919,1.16102261760659e-37,2.4906699487227e-35,75.1620437316619
RMND5B,-0.579083606794857,7.1998158442248,-17.9385284377933,1.56617734409849e-37,3.30732606335798e-35,74.8646925898709
EVPL,-1.27073299509938,8.37047941351345,-17.9191709636749,1.73588028587564e-37,3.60929570209374e-35,74.7624961338141
SERPINB1,-1.65266644577105,9.90115206403399,-17.9027873707952,1.89387037318068e-37,3.87813001417226e-35,74.6759635064913
KLK13,-1.6336579785846,7.37786275454129,-17.8920468755246,2.00520292813508e-37,4.0448235184695e-35,74.619217636941
APMAP,1.01738611694387,8.73386845760504,17.7721210501415,3.79819335162084e-37,7.54890928634642e-35,73.9846301863822
TRIP10,-1.17579119321789,8.26617340633402,-17.7658183476526,3.92805881441525e-37,7.69387172127856e-35,73.951229943022
OBFC1,-1.33623059150361,7.49197545896195,-17.7544084205881,4.17460816507779e-37,7.95543264717198e-35,73.8907521633693
MINPP1,0.925621652823624,5.71861918083213,17.7541380359157,4.18063551424657e-37,7.95543264717198e-35,73.8893188060767
CEP55,1.56476527138585,6.94653356461875,17.7515757802486,4.23818831369872e-37,7.95543264717198e-35,73.875735381959
PFDN2,0.813973710510907,8.98008750167154,17.7341369549968,4.65161133279808e-37,8.61185303599535e-35,73.783264348798
AIM1,-1.3904874368845,9.9262147385061,-17.6995057290969,5.59662739336547e-37,1.0221408002883e-34,73.5995171288697
ACAA1,-0.764056427132539,8.021807137712,-17.6821875762586,6.13928256403713e-37,1.09549401267533e-34,73.5075742924974
SLC52A2,0.686512997568221,7.11833416341943,17.6815457070403,6.16038068541064e-37,1.09549401267533e-34,73.5041658666705
EXPH5,-0.970534636888823,6.66159269954445,-17.6493589359146,7.31726064673044e-37,1.28432178753976e-34,73.3331836942302
SULT2B1,-1.50250258883193,7.58589451763265,-17.6118215441765,8.94506344357506e-37,1.54990426205022e-34,73.1336162075138
SCEL,-2.93643573614553,8.22435884695215,-17.6007256856638,9.49257135321607e-37,1.62395065618627e-34,73.0745917665178
CLCA4,-3.49755902304989,9.68737417568796,-17.5191910613089,1.46950152394643e-36,2.48253913701699e-34,72.6404025920307
TRIP13,1.35804321099674,7.48170360790078,17.49791460476,1.64722284175929e-36,2.74842181560208e-34,72.5269663192055
HOMER3,0.898575989474686,5.95938425319653,17.4861599251871,1.75450853753129e-36,2.89172962008967e-34,72.4642719219478
ATAD2,1.31260371133314,6.28344946535912,17.47190147898,1.89411035250077e-36,3.08420498964433e-34,72.3882007384134
MXD1,-1.67974759994303,7.14123212239649,-17.4483917565519,2.1490760335519e-36,3.45770983255403e-34,72.2627179788557
GINS1,1.36702279127839,7.69491969298868,17.4401776020359,2.24606156812982e-36,3.57123789332641e-34,72.2188590863301
ATP6V1C1,0.642543375890971,6.43723850233112,17.4359120196066,2.29814752837428e-36,3.61156556348586e-34,72.1960800509544
FZD6,1.21147471136475,8.60972828271989,17.4139306382522,2.58642284399959e-36,4.01787410766143e-34,72.0786598865592
TGM1,-1.83688611205454,9.56561893157299,-17.3943364853046,2.87388146989838e-36,4.41369409837235e-34,71.9739419632339
CYP3A5,-1.54047203848017,6.62730872310848,-17.3753044742422,3.18378942470105e-36,4.83470944661064e-34,71.8721833707108
LEPRE1,0.735089966626784,6.59337352674225,17.3469089565863,3.70967971498336e-36,5.57070237200001e-34,71.7202785905437
TP53I3,-1.48483085610195,8.52874659835657,-17.3339520200904,3.97782128618895e-36,5.90772029481799e-34,71.6509314134592
PITX1,-1.39613881163166,8.76993449706374,-17.3116087412,4.48674340678778e-36,6.59112360247139e-34,71.5312992549398
LAPTM4B,1.29755400653147,9.36008319737327,17.3083826754688,4.56544135294834e-36,6.63461719194589e-34,71.5140209723342
MARCKSL1,1.4599942371118,8.7379339387619,17.2882565749705,5.08868948746916e-36,7.3163445131006e-34,71.4062002457649
MAL,-4.02661239489342,10.5355963892207,-17.2586342457984,5.97037985240296e-36,8.49365091633959e-34,71.2474161357537
CENPF,0.76002342653501,5.42354729180149,17.1929951900093,8.51013986614436e-36,1.19806812803064e-33,70.8951925602374
GYS2,-2.29846369367988,4.76981829401659,-17.1776839466587,9.24434910772204e-36,1.27350671864996e-33,70.8129563064507
FUT6,-1.24805230791567,6.79797316874679,-17.1766757506344,9.29486901495557e-36,1.27350671864996e-33,70.8075403187674
RAI14,1.30540203158115,7.74326529262054,17.1760039928627,9.32868406558236e-36,1.27350671864996e-33,70.8039315953194
CRCT1,-3.01892521702121,9.28128932747884,-17.1555933460956,1.04171850480665e-35,1.40788255924619e-33,70.6942583485021
ALDH9A1,-1.06014959915305,10.3857652192339,-17.1041367541733,1.37619746250281e-35,1.84151571343816e-33,70.4175415425791
DTL,1.44488153761648,6.88360134597757,17.0697339296549,1.65809197108968e-35,2.19697186169383e-33,70.2323563407273
MTERF3,0.889092093688785,7.64541357352916,17.0564227771653,1.78212280731433e-35,2.32409664570299e-33,70.1606662148405
SLK,-0.947487594172314,8.70143172174323,-17.0557711727258,1.78842805144736e-35,2.32409664570299e-33,70.1571563096887
MIR6778 /// SHMT1,-0.881982878037791,7.36553850933877,-17.0364721821133,1.98568457898789e-35,2.55585972238298e-33,70.0531780510477
CES2,-1.28780010262886,9.36400140197921,-16.9937504462358,2.50360158195695e-35,3.19209201699511e-33,69.8228447997081
CYP2C18,-1.68717136332918,6.95604348366789,-16.9913138422464,2.53693200745259e-35,3.20435851221698e-33,69.8097013130581
TMEM184B,0.76788202318301,7.61281837573942,16.9743102199662,2.78226555737116e-35,3.48169620443252e-33,69.7179608899534
MGLL,-1.65950910319613,8.97780100163785,-16.9613501075804,2.98514087691197e-35,3.70130082123535e-33,69.6480133774249
CDC20,1.31301174433416,7.69057664111784,16.8944915255967,4.29325313037138e-35,5.27484691426993e-33,69.2868498660087
IL17RC,-0.462758940132696,6.60553974759329,-16.8896581021378,4.40762654004217e-35,5.3665831251054e-33,69.2607195381827
ABLIM3,-1.32008557820032,6.84353797310399,-16.879438805439,4.65961879910121e-35,5.62274536337971e-33,69.2054630922492
DHRS1,-1.33346339729309,9.24785081690808,-16.8647281084393,5.04797710022138e-35,6.02193025964719e-33,69.125899530988
MMP12,3.24269969160761,7.59660323550958,16.8635828493426,5.07954161746045e-35,6.02193025964719e-33,69.119704259294
FLAD1,0.566782305952243,7.04665621135515,16.8560136474951,5.29319840073836e-35,6.19013524671589e-33,69.0787547933974
RUVBL1,1.00576335868789,7.30069694158569,16.8553267799246,5.31302766273802e-35,6.19013524671589e-33,69.075038495513
ATP2C1,0.677092210627704,6.95590202013855,16.8520512283186,5.40862068575722e-35,6.24765030495802e-33,69.057315348816
SOX4,1.05831056652515,7.19098837953336,16.8445298767826,5.63470863158724e-35,6.45365145388997e-33,69.0166144779052
RNF10,-0.540559843895027,7.96029548975693,-16.833691483241,5.97729819321169e-35,6.78850294800471e-33,68.9579520369718
BUB1B,1.17735712243802,7.54919843528118,16.8152256530464,6.60984828048262e-35,7.44434162589355e-33,68.8579742764739
SMAGP,-1.28454041896368,8.76658055546614,-16.7652329696217,8.68063223248253e-35,9.69576401834723e-33,68.5871012036659
DLGAP5,1.35234966514863,6.57370077934056,16.7582358033291,9.01835988691824e-35,9.99042080915574e-33,68.5491652194219
IL36A,-1.59242695124318,6.38420541711181,-16.735885710324,1.01880547404565e-34,1.11944357575016e-32,68.4279528026825
LPIN1,-1.31540823247177,7.19577954676077,-16.7032291553926,1.21765404810914e-34,1.32714471453185e-32,68.2507390283733
HDGF,0.524362109299506,10.4721983632364,16.6684635952705,1.47236808495695e-34,1.59192437345546e-32,68.0619427845682
DNMT1,0.892800523360964,7.89307574304943,16.6664564713739,1.48860955169898e-34,1.59671095961998e-32,68.0510386593708
DDX39A,0.831115926471349,8.58487324320571,16.6545601179128,1.58863419792839e-34,1.69058198307104e-32,67.9863995077639
GALNT12,-1.58038613310008,7.0879067280016,-16.6382635216402,1.73670146774924e-34,1.8337125262993e-32,67.8978246095727
RPN1,0.673717528955645,9.00302807875418,16.6327902717717,1.78947680995438e-34,1.87478907647546e-32,67.8680695499983
IL18,-2.10146285258022,7.34753897255547,-16.6129157229304,1.99502250575009e-34,2.07405608963173e-32,67.7599930666338
SLC25A32,1.05219228637227,7.71839891972114,16.6081351414889,2.04790293469828e-34,2.11277924904177e-32,67.7339896941735
COL7A1,1.13872812412936,7.7963459678956,16.5917274114035,2.24033429149915e-34,2.29379681436447e-32,67.6447216145502
CDKN3,1.31498429646327,7.25282904941675,16.5859516590204,2.31230864359073e-34,2.34968806903224e-32,67.6132905178358
CCT3 /// LOC101927137,0.611820371447745,9.91456002383883,16.5691776265272,2.53477138993654e-34,2.55652502499943e-32,67.5219857807124
SNAI2,1.43001860930027,8.24134638000733,16.5354910777466,3.04857310521412e-34,3.05196040866435e-32,67.3385235837868
FEN1,0.912121830250158,7.38392903527771,16.5137581506601,3.43431871951832e-34,3.41285422752133e-32,67.2200927053019
PAK2,0.537815343244773,6.38708957492875,16.4982812455684,3.73855646518351e-34,3.68807230853687e-32,67.1357198427785
CDKN2AIP,-0.93302834828039,7.27654816992173,-16.4676381245503,4.42308995925091e-34,4.33174353617943e-32,66.9685860340761
LOXL2,0.477502985881032,5.62554554751488,16.4651327589665,4.48433513125814e-34,4.36012872654344e-32,66.954916459195
ANP32E,0.848739283988819,8.06686290371236,16.4330976129555,5.34676214970163e-34,5.16153503237268e-32,66.7800649920084
PSMB4,0.569742125045012,10.0870483014692,16.4313566876935,5.39813609639465e-34,5.17417087537402e-32,66.7705594330764
C12orf29,-0.895054206227869,7.73299047589927,-16.4221826547666,5.67715690644114e-34,5.36899715496547e-32,66.7204628812749
NPEPPS,-0.78375213889803,8.11578128644936,-16.4220643544342,5.68084789611588e-34,5.36899715496547e-32,66.7198168165022
NUP155,0.827255973473818,6.67176889773426,16.4184404551772,5.7950887900323e-34,5.43893229147824e-32,66.7000251053661
EHD3,-1.36006050110702,7.55226870643854,-16.411188900506,6.03066040458191e-34,5.62099140468445e-32,66.6604166303271
TTC22,-0.546482750213998,5.50177365442782,-16.3830832336157,7.03816593870914e-34,6.51512415490781e-32,66.5068444719695
CRNN,-3.93947636920397,10.5397246192795,-16.3764876157254,7.29810978519623e-34,6.7097927718998e-32,66.4707922161254
CDK1,1.18188443645572,7.2025074932847,16.3566638927839,8.13886820230576e-34,7.38583248757683e-32,66.3624038849926
COL5A2,1.78838207990956,8.07704991365293,16.3565778162845,8.14272320125007e-34,7.38583248757683e-32,66.3619331542969
EPS8L2,-1.08621589878655,7.87594824643103,-16.34551580403,8.65371020425776e-34,7.79699289403624e-32,66.3014307347466
FAP,1.29609799115682,6.32560523014524,16.3391858615496,8.96046300516335e-34,8.01991109369421e-32,66.2668035331497
TMEM40,-0.970212705721877,7.26468406368166,-16.3129793968431,1.03510152815078e-33,9.20355075852483e-32,66.1233954302404
SUCLG2,-0.965042078604699,8.45183520744579,-16.3096510668332,1.05424728289542e-33,9.3125176655762e-32,66.1051763914595
ITM2A,-1.22617400036907,7.57948012016119,-16.3075148819443,1.06672226456109e-33,9.3615268867163e-32,66.0934824032305
ACOX1,-0.558042556804801,5.85595530866983,-16.2996817180249,1.11374805213728e-33,9.69124203454558e-32,66.0505973322734
SULF1,1.43010038906691,7.34314786858913,16.2988869865163,1.11863393073556e-33,9.69124203454558e-32,66.046245938663
NEK2,0.82435913586469,5.59829267518605,16.2887635855579,1.18278631834316e-33,1.01817561098139e-31,65.9908109806754
ADIRF,-1.7494742213764,9.26485453414537,-16.2863593243165,1.19855720174999e-33,1.0252215558007e-31,65.977643716992
PADI1,-1.05099989060451,7.76105021955723,-16.2848712691797,1.20842374909373e-33,1.02716018672967e-31,65.9694938508509
COL5A1,1.40556474197842,7.305165886944,16.2836525316582,1.21656528445749e-33,1.02761748871519e-31,65.962818811135
CEACAM5,-1.12304475042934,8.06945237466953,-16.2795091375261,1.24465842383364e-33,1.04481730423054e-31,65.9401241281726
PMEPA1,1.26392430470585,6.65809146437723,16.2718583830718,1.298254826963e-33,1.08308111027191e-31,65.8982133866466
DERL1,0.583193268011372,7.724612383787,16.2695384153445,1.31496033146244e-33,1.0902876613322e-31,65.8855033154595
SECISBP2L,-0.851342247611696,7.18432874632978,-16.242789650867,1.52388864356041e-33,1.25581433034871e-31,65.7389145541365
MELK,1.02477593010177,8.05144069864413,16.2395323537571,1.55150821403699e-33,1.27082627349757e-31,65.7210583440849
AURKA,0.934024562322659,6.23662405084964,16.236282281823,1.57956731307745e-33,1.28601519495433e-31,65.7032405423752
TEAD4,0.666867833250214,6.65650351247857,16.2274394528294,1.65851609929757e-33,1.34220629233573e-31,65.6547556232335
TUBB,0.61938636276785,10.87966606103,16.2241417556751,1.68896154827735e-33,1.35870924553383e-31,65.6366721976856
PSCA,-2.49445271185555,7.32885047357556,-16.2115749632544,1.81021447658392e-33,1.44763601485395e-31,65.5677489855847
ETFDH,-1.07801698330657,6.14049393704829,-16.2094213029363,1.83185466958648e-33,1.45632446232125e-31,65.5559353319454
MCM7,0.961228494546633,8.07991748732892,16.2037656563269,1.88992753273814e-33,1.49370588333076e-31,65.5249094411206
SNX10,1.40218380600348,6.35148718217687,16.1905279560432,2.03318205065979e-33,1.5975846171318e-31,65.4522755897621
CAST,-0.803046438822257,8.22895297155335,-16.1819770932556,2.13146121694092e-33,1.66512707207841e-31,65.4053473942143
RNASEH2A,0.845518400464069,7.29409404247353,16.1753046701794,2.21145142507631e-33,1.71768770171875e-31,65.3687225768969
AIM1L,-0.648561556449075,6.72558952178436,-16.1539055216236,2.48888895187544e-33,1.92213338197694e-31,65.2512291520079
TOP2A,1.35522224464741,7.22859356202273,16.1491082382588,2.55573225525456e-33,1.96254099032758e-31,65.2248822769936
ACOX3,-0.829537594924006,7.00917706418572,-16.1427301197961,2.64740092367169e-33,2.02144765443067e-31,65.1898493815126
TTC39A,-0.458233315514327,5.43072673373193,-16.1399090956472,2.68899144623542e-33,2.04166962898156e-31,65.174352969449
TMPRSS11E,-2.70806854372886,8.86314428945573,-16.1189375463166,3.01944830359019e-33,2.27046662859668e-31,65.0591243024636
OR7E14P,-1.50645577029886,5.69843994435259,-16.1186693132025,3.0239289171099e-33,2.27046662859668e-31,65.0576501695129
TOPBP1,0.910650643492103,8.16770207481885,16.0814766195319,3.71448124197198e-33,2.77354773399179e-31,64.853171616983
C18orf25,-0.897482677897125,5.8427153693206,-16.0671465995119,4.02098727877309e-33,2.98591445453946e-31,64.7743465068515
VAT1,-0.76548335290624,9.67628266464544,-16.0625224389863,4.12521415473871e-33,3.0445737684155e-31,64.7489055016791
MBD4,0.580566498197952,7.40553640297212,16.0607169979481,4.16664031163391e-33,3.0445737684155e-31,64.7389717567983
VCAN,1.60664129016204,6.90056480232221,16.0606769881365,4.16756305702455e-33,3.0445737684155e-31,64.7387516140784
CCNG2,-1.42671464701316,7.71929842628193,-16.0420670781967,4.61978366162809e-33,3.35679441865073e-31,64.6363364699907
MCM4,0.760564054029048,6.52371478503091,16.0344487238445,4.81882838549139e-33,3.48269869678696e-31,64.5943995626877
ASPM,1.26194493163853,6.83889185024236,16.0165913863859,5.31978169945359e-33,3.81774767554321e-31,64.4960746062822
TMOD3,-1.33977474606038,6.27449779455101,-16.0159432868166,5.3389146184067e-33,3.81774767554321e-31,64.4925054140945
NUP107,0.847064973847485,8.20227184415735,16.0070268967158,5.60926043678755e-33,3.98995551595704e-31,64.4433966326264
PTK7,0.813748038265656,6.60910854104997,16.0056300179102,5.65284148413308e-33,3.99990328052663e-31,64.4357022464274
FRMD4B,-0.411636610727143,5.51400467842349,-15.9951584920731,5.99054875242817e-33,4.21678470776389e-31,64.3780153538615
TRIO,0.356047427096911,5.70692736693423,15.954075053954,7.52288971023091e-33,5.26797173231973e-31,64.1515722765756
PHACTR4,-1.03540258196782,7.68513290737201,-15.9197836365657,9.09936023594094e-33,6.33906461797638e-31,63.962422577976
CDK4,0.895921583321798,9.09204885559035,15.8990448153175,1.02095995667388e-32,7.0760378535628e-31,63.8479654631664
EPB41L4A,-0.680059610344271,4.98816967175058,-15.8920778555793,1.06122985193868e-32,7.31761298415879e-31,63.8095043538603
TMSB10,0.486568974884153,12.680292185163,15.867843882062,1.21413586609884e-32,8.32946509153598e-31,63.6756792018227
ADH1B,-1.72428865976391,5.75227504802003,-15.8571306544663,1.28860214836038e-32,8.79568587630835e-31,63.6164979762715
PDCD6IP,-0.699552427436147,9.23425165423361,-15.8382092380395,1.43149684287644e-32,9.72194966405783e-31,63.5119430223774
SH3GL1,-0.656665298387273,8.94828956461792,-15.8354655795863,1.45349751859199e-32,9.82200948188538e-31,63.4967790149195
HLF,-1.38405939046085,6.46784802988211,-15.8314109905398,1.48663299568422e-32,9.99594275456332e-31,63.4743680823846
GPX3,-1.96220588599056,9.56941126188907,-15.8161998012949,1.61784466169582e-32,1.08243418825837e-30,63.3902752909011
CSTB,-1.12174195663228,12.1762873862885,-15.8008111910694,1.76241981722767e-32,1.17335486846463e-30,63.3051760152287
SNRPB,0.701882195107835,9.95562822402178,15.7845524461919,1.9292826240323e-32,1.2781497384214e-30,63.2152369111757
BID,1.17878922458576,6.86237606978538,15.7512990436374,2.32158990323013e-32,1.53055061181245e-30,63.0311985407183
PTDSS1,0.820528798162246,9.52907700311495,15.7497774034897,2.34134431556993e-32,1.53608099150134e-30,63.0227742774095
CYP4F12,-0.760938093796825,7.27068310258284,-15.7444506570264,2.41183611519448e-32,1.56808826862561e-30,62.9932818148938
ANXA11,-0.675805112913202,8.73230310253756,-15.7443390228619,2.41333599610897e-32,1.56808826862561e-30,62.9926637000312
THY1,1.11091448270038,7.55998706209668,15.7301151963198,2.61230603983996e-32,1.6892495755233e-30,62.9138958090163
AHNAK,-0.821104654348594,8.42470643856892,-15.7119996156984,2.88973334569888e-32,1.85974981748192e-30,62.8135447896928
STK39,-1.29835762558175,8.07829602975656,-15.7067761783542,2.97508645564853e-32,1.90560632455403e-30,62.7846030619749
PMM1,-1.03028296247664,7.47860459762052,-15.6954418463787,3.16909617268503e-32,2.02029881008671e-30,62.7217923389802
LAMB3,1.61974881295266,8.6280617226084,15.6728843323472,3.59381508994153e-32,2.28030098312487e-30,62.5967457852897
FLG,-3.03068111549842,6.85094619747467,-15.6675326405612,3.70269261367531e-32,2.33840610625336e-30,62.5670709152994
RAD51AP1,1.21054367790743,6.19122071716171,15.6380100871767,4.36561849176142e-32,2.74424808912352e-30,62.4033147042808
ALS2CL,-0.772516088300254,7.72193949944483,-15.635935127763,4.41646267515509e-32,2.76335615994079e-30,62.3918017801479
ITGAV,0.844305529296958,9.75055323934552,15.6251161529902,4.69135377633198e-32,2.92182701783994e-30,62.3317651953113
BIRC5,0.87448730255255,6.74287683689321,15.61039784796,5.09309587376482e-32,3.1574858134831e-30,62.2500704431076
NONO,0.564884205605186,9.30582932729226,15.5881806403421,5.76587195167914e-32,3.55288851046538e-30,62.1267089780409
SNRPG,0.672885897324554,10.4418383149913,15.5876351660822,5.78346631374313e-32,3.55288851046538e-30,62.1236795624762
CEACAM1,-1.2131732203225,7.11391299431991,-15.5864515175935,5.82183058953752e-32,3.56027332206333e-30,62.1171057923581
TCF3,0.313749125699768,6.28877126195358,15.5770128450879,6.13703582268116e-32,3.73612788934846e-30,62.0646797911145
MIR6890 /// QARS,-0.582852429765236,10.0107395390245,-15.5524527999617,7.03983828320676e-32,4.26652082500177e-30,61.928219673623
SIM2,-0.840356263011494,5.78220407728478,-15.5501724940382,7.13014044018867e-32,4.30195750219419e-30,61.9155466387954
ERO1L,-1.48102677611835,8.68821082590339,-15.5465525975191,7.27588462963616e-32,4.37038136753479e-30,61.8954275632829
CAPN5,-0.744376794694157,6.00342903483649,-15.5457464464721,7.30874670045243e-32,4.37069520604489e-30,61.8909468562466
CKS2,1.16766945101397,9.17920994838234,15.5403583635952,7.53224455663309e-32,4.48450595519367e-30,61.8609973311726
MAPK3,-0.493647906145119,8.71749161677928,-15.5322480596029,7.88165775382958e-32,4.67195633960556e-30,61.8159106324505
SLC38A6,1.14932819150524,5.78202207350809,15.5290907183828,8.02204195053912e-32,4.73440598085311e-30,61.7983565059107
POLR2H,0.791076402364812,9.26187045326913,15.5004488888238,9.41586140109027e-32,5.5328420363363e-30,61.6390662642607
MALL,-1.6204518603476,10.0757527642465,-15.4919231273033,9.87591958583753e-32,5.77805425119456e-30,61.5916339769177
FNDC3B /// LOC101928615,1.22381560241023,7.88527574059331,15.4873856272896,1.01298951921142e-31,5.90110058281995e-30,61.5663869053564
KIF2C,0.926541876678053,6.7162002730918,15.4838313579305,1.03334057180698e-31,5.99381881028811e-30,61.5466091130235
ITSN2,-0.44574068607876,7.35819624466951,-15.477368783221,1.0714009085698e-31,6.1880270424448e-30,61.5106446150981
TAX1BP1,-0.683773285294553,8.73828148289147,-15.4699213645119,1.11700915450707e-31,6.42399094602683e-30,61.4691939966815
ITPR3,0.507996692741553,6.6729264451213,15.4620127818657,1.16757634723769e-31,6.68635353089721e-30,61.4251702948582
ATP6V1D,-0.584910391948265,7.92310399779129,-15.3779857979017,1.86964103531206e-31,1.06616871697226e-29,60.9570256810805
CDC25B,1.25388669117127,8.64317182634114,15.3759202607703,1.8914224237753e-31,1.07405773350097e-29,60.945508606476
RPL39L,1.18562109169368,6.36291553457935,15.3712510982626,1.94160227135274e-31,1.09793952708503e-29,60.9194725467162
IGF2BP2,1.35656901374185,7.81307117262382,15.3521921774316,2.16066940184177e-31,1.21672695691215e-29,60.813173364917
ACPP,-1.58499045429997,7.2613723965107,-15.3418864076187,2.28928673975003e-31,1.28380540612953e-29,60.7556783963803
TAF2,0.588095562580027,8.1776521751395,15.3399998991819,2.31364926225886e-31,1.29210618923258e-29,60.7451525510978
MMD,0.932327733608654,7.26476323050734,15.33734959195,2.34831558608956e-31,1.30606934757203e-29,60.7303644433077
ARPC1B,1.0408404143022,8.90923421128537,15.3347261519049,2.38314369160283e-31,1.32000766360706e-29,60.7157255371721
SAP18,-0.543551282108656,8.05007835413034,-15.3290606027276,2.46013633528864e-31,1.35709153352759e-29,60.6841091212205
SLC16A6,-1.26569757723622,6.28840778008275,-15.3225622753383,2.55152395485582e-31,1.40178236788115e-29,60.6478413551311
NAGK,-0.87131321037731,9.62465448625468,-15.3170339168984,2.63194724060479e-31,1.44011202254144e-29,60.6169836648642
FMO2,-2.17629716956522,8.29969373256068,-15.2950944665394,2.97698385973805e-31,1.62233616388548e-29,60.4944931637822
CYP3A43,-0.265877764610028,5.2007451170722,-15.2859361891525,3.1341170471895e-31,1.70110810814322e-29,60.4433468745893
NOL12 /// TRIOBP,-0.840858095568691,8.03426938877184,-15.2704028388033,3.419891924773e-31,1.84879357453228e-29,60.3565781065921
DIEXF,0.498822532664533,6.55854149281029,15.2675398479272,3.4753493258376e-31,1.87128869078467e-29,60.3405828529283
ZDHHC13,-1.06083282541984,7.61878651181603,-15.2501198591754,3.8327751999977e-31,2.05555384237972e-29,60.2432410831869
SLC39A6,1.01356794915803,8.02143245255881,15.2468506507252,3.9038542907095e-31,2.08539884343632e-29,60.2249695209896
ECT2,1.44718555659607,6.38221212042362,15.2429613388497,3.99014020504227e-31,2.12310019177741e-29,60.203230795934
GTF2E1,0.677073530119657,7.35085532010764,15.2389747146585,4.08057119351995e-31,2.16270273256557e-29,60.1809465654839
LRRC8D,1.07917038648241,8.19448657725278,15.2130154035141,4.7218710661264e-31,2.48511135275238e-29,60.0358011475946
STK3,0.51076321934895,5.52737178304114,15.2128726033313,4.72566494752026e-31,2.48511135275238e-29,60.0350025252525
MIR7110 /// PDIA5,0.889665525479982,7.5035135604201,15.2067030090342,4.89253084930287e-31,2.56288970652435e-29,60.0004965702816
MPZL2,-1.00046521271817,8.17771999890677,-15.190905975435,5.34723180585836e-31,2.79026400989095e-29,59.9121277574796
LAMC2,1.53447894714793,6.34396425587099,15.1858258731506,5.50228483143729e-31,2.86012998064904e-29,59.8837042558777
MGST2,-0.911537097373857,9.29402918558704,-15.1769971990677,5.78255859197354e-31,2.9943018915909e-29,59.83430107486
PUF60,0.643550467065135,8.92218800397112,15.1479419891834,6.81010591015081e-31,3.51292295327054e-29,59.6716597076652
SMAP1,-0.774311501668923,9.01927947875302,-15.1339528439773,7.36830169527682e-31,3.7864105479721e-29,59.5933229916552
SSR2,0.495200250188822,9.74271593987227,15.133234381032,7.39817819050541e-31,3.78736281229851e-29,59.5892991994679
CYP2J2,-1.24722033981379,6.82396422593736,-15.1226588006427,7.85227746273969e-31,4.00466150599724e-29,59.5300641059126
SCP2,-0.674533480647989,9.48227726886977,-15.1194128034294,7.99718658572267e-31,4.06323220699405e-29,59.5118806493131
PTK6,-1.55035528451154,8.05940895464169,-15.1163753719788,8.13521357688148e-31,4.11788058020798e-29,59.4948645874449
