"","ME9","ME5","ME12","ME2","ME4","ME6","ME11","ME10","ME1","ME13","ME7","ME3","ME8","ME0"
"PSMC4",-0.186256381411102,-0.358680450717347,-0.241581980234434,-0.476054507342374,-0.576926076081195,-0.121098161384108,0.322682222260282,0.402801886169938,0.569797843397979,0.378753347108427,0.315862016017586,0.285532714430096,0.39072211994588,-0.54734913310646
"PSMC5",0.151773514715837,0.0127487563565965,0.0596383784866271,0.0420479818693734,0.0998735445560393,0.109897811334214,-0.0805963738774607,-0.145291115829444,-0.105263465120292,0.0400921617645576,-0.0556622728024223,-0.0414533886922562,-0.0885786045177177,0.110494766979379
"PSMC6",-0.260290570806264,-0.0134592698201088,-0.112237801888903,0.0106107381422726,0.0463295597861629,-0.0137302700083261,0.072762836301599,0.0346418456218232,-0.0656188338631641,-0.096824282402179,0.0177210707846663,-0.103881408836139,-0.0500923688715393,0.0217034509494583
"PSMD1",-0.0719935622400362,-0.156857249100438,-0.214111882273676,-0.280385796610524,-0.30251316465327,0.0482215963479917,0.0508238324379062,0.0734630371502539,0.247779441802487,0.267005978216814,0.0899420963373644,0.27849805105999,0.115780028700713,-0.235948718565201
"PSMD10",-0.281342149612161,-0.345129369338687,-0.208430364821449,-0.409210866882759,-0.32114522132786,-0.084044126162204,0.421062350453221,0.396204486624313,0.533471283527825,0.638964595072275,0.145489651237706,0.26702966566513,0.238367545305174,-0.588883376047037
"PSMD11",-0.291973866849089,-0.309397293000463,-0.200577483500782,-0.451256125534762,-0.544115504224564,-0.0539768643868819,0.26217997312468,0.443203819645061,0.680680335528029,0.50593585365934,0.309219143187441,0.262853480306385,0.333386081423222,-0.649691105847312
"PSMD12",-0.122984613607773,-0.232546917071075,-0.136025835373276,-0.255241769505138,-0.317392854341527,-0.130511842043911,0.0587677349321349,0.197165293910927,0.363410231650626,0.336154441561198,0.00247793292210505,0.10261525539716,-0.00885462060426156,-0.381080402894211
"PSMD13",-0.170290911291264,-0.221809735980918,-0.269143660846908,-0.481082760074181,-0.401209182521122,0.0711415424493347,0.309031306889182,0.321412251748669,0.483197327137925,0.363334601478955,0.220231147654825,0.330811760441394,0.34464214750475,-0.459356597201495
"PSMD14",-0.412284809397542,-0.344535127478135,-0.308473975747363,-0.573183088865279,-0.65318934571548,-0.0880627254869445,0.440740112395271,0.474168176477728,0.77120836772439,0.589386514274472,0.296763669591592,0.337919763712258,0.415443198168116,-0.740255216003181
"PSMD2",-0.381145295208371,-0.419257596462575,-0.364826408813332,-0.67674250428768,-0.709509151973065,0.0650696529992561,0.391895911920999,0.467438859039859,0.824230142752161,0.581952523895119,0.42201434706171,0.435192484666924,0.514043111153376,-0.787123469337084
"PSMD3",-0.258467404360737,-0.290887437353379,-0.334210860120578,-0.603373870848276,-0.618928782244184,0.0249749927337525,0.32160661926587,0.462612119079413,0.737396224206257,0.589460602925156,0.312934860504439,0.415968121857934,0.392323247694378,-0.693147256743536
"PSMD4",-0.287126795235737,-0.20246578591257,-0.18197963277849,-0.333942627468844,-0.361614529417877,-0.12074410087525,0.259957521108879,0.401599726913296,0.540137111577913,0.496247738863156,0.157982838692649,0.154102073960112,0.253652852843798,-0.504962692873983
"PSMD5",-0.136293090170938,-0.044310257771025,0.0469433746075416,0.0364644993567505,0.0323589359740505,-0.20375349759813,0.0808230148581224,0.0173231398993612,0.00939300592843986,0.047341277221127,-0.24409138909198,-0.122741780588663,-0.188678728058557,-0.0553573616247771
"PSMD6",0.322422877422779,0.258065219551614,0.124700895765353,0.342596497586436,0.499136889962915,0.00720418750763992,-0.309797213492559,-0.33420476919346,-0.533061297680722,-0.347407775342764,-0.38368848736507,-0.338667269962954,-0.452229274277174,0.494130413142051
"PSMD7",-0.171467070756038,-0.1000357772503,-0.0515163092417168,-0.199394318914023,-0.177406575448067,-0.106604638386276,0.0309291778532077,0.113612831126351,0.281008436791393,0.201986046192456,0.0652432487240175,0.0773125995914972,0.102487640008524,-0.251327851256558
"PSMD8",0.00259796128030252,-0.0700780321213286,-0.095741009400375,-0.138988250297581,-0.22615292230875,-0.0941574001461714,-0.0103617533982125,0.0457320834284892,0.114898722485743,0.0584908093272877,0.0432922935106344,0.0879190979926204,0.0924597458724136,-0.0843447600727461
"PSMD9",-0.187572109626122,-0.130557861492372,-0.353419438190497,-0.405003662025699,-0.20840116516445,-0.0698383879360909,0.0474631835959929,0.216428449471467,0.320952709537176,0.251719646173678,0.0171375803627411,0.237380196768092,0.2084475844934,-0.315052229625338
"PSME1",-0.119957718040026,-0.178001789394956,-0.232870046750264,-0.279464195738796,-0.215538970657955,0.0950228821874814,0.216829397151282,0.21203319589695,0.360212728443978,0.268650411791254,0.213250769619796,0.269778196390184,0.187694781726023,-0.346743582860789
"PSME3",-0.0800055149050865,-0.127750165485997,-0.278428993992055,-0.418974748199501,-0.395854946794913,0.0154847862448223,0.224118924363382,0.248525944022338,0.487258793974622,0.479064394203872,0.12455962928444,0.215748289101802,0.147428172900195,-0.473152851891329
"PSME4",-0.229585883045273,-0.272719306017406,-0.298486990117671,-0.669830838408521,-0.582471099115818,0.0444423198619741,0.427254665596924,0.505480463189333,0.773559921154084,0.579930684351682,0.387335489097532,0.422748753777896,0.443761242001302,-0.738148699594592
"PSMF1",-0.208394221541897,-0.154350117228266,-0.199514283296075,-0.296445150722523,-0.158876521373852,0.00725445570578608,0.134881077655048,0.200736619817953,0.353682961602372,0.436604503975457,0.0747522262103766,0.248964308282356,0.289208971687686,-0.36999247532015
"PSMG1",-0.245014686640371,-0.223108738398418,-0.293015697905836,-0.404194355058094,-0.301855647698475,-0.153495230459273,0.35600857303955,0.474568319908239,0.481735199846054,0.433105854953602,0.0869867407201422,0.171740198530749,0.14441382801387,-0.501668556675708
"PSMG2",-0.0801793362123414,0.0749848604533441,0.149245865683075,0.348147138091266,0.307693035673363,-0.0889010005261849,-0.18293213177459,-0.267966068407508,-0.32854685545522,-0.146126068084045,-0.183458406773604,-0.298991102440834,-0.318574023499311,0.285800681093436
"PSORS1C1",0.0740869026548157,-0.00420576556560444,0.000299190530550528,-0.0188240380666684,0.0417281409664326,0.0239054380663353,-0.0842956641213031,-0.0124027170697093,-0.089587493283856,-0.103594924661463,0.0745450269612646,0.08889452439984,0.00855528807996657,0.126995573582426
"PSORS1C2",0.21194433177269,0.00914304313746182,0.203565928440545,0.182512201156936,0.173803243441854,0.0241217432433,-0.239255393049073,-0.151732697675204,-0.291132928333032,-0.203935447638954,-0.175911754962036,-0.0925139699345763,-0.166498959772091,0.259799268527328
"PSPC1",-0.132821331648402,-0.188140154728703,-0.15355219805282,-0.157207899661475,-0.0453539709685297,0.0483738668992153,0.245186995619896,0.208202467847528,0.233321390879963,0.211418052386876,0.120469515109781,0.0779517864185403,0.0962369438343935,-0.253450904248099
"PSPH",-0.24480971398988,-0.267366998232553,-0.253240114335917,-0.344905044408663,-0.294900425277616,-0.0660017766562818,0.20858827302872,0.300617653139988,0.388947063268123,0.246708314109121,0.217429847823842,0.185829377959131,0.263404291089169,-0.374243464588445
"PSPN",0.0527913930210404,0.153089470586543,-0.0139099495649513,0.0395754448126257,0.136058259000722,-0.0138345238541029,-0.112236034518588,-0.145968428764814,-0.162895860093837,-0.173075756080972,-0.0544737361821197,-0.0357850173024008,-0.0852418303167774,0.236909554673498
"PSRC1",-0.394413785051849,-0.225061205838764,-0.267306763066971,-0.51204286050347,-0.581143880132715,-0.0255900373117335,0.344877675541272,0.415278776438157,0.687463582368187,0.473952547583569,0.303893526099818,0.386547547995747,0.444865853045545,-0.64621668454593
"PSTPIP1",0.0417863903984434,-0.0831858227062625,-0.278138569721138,-0.307422412477396,-0.196484516261887,0.298830254907468,0.100335891922346,0.104415411309922,0.167304795248743,0.0756788304779072,0.273575289123635,0.389542831556931,0.304474316179123,-0.110354334380144
"PSTPIP2",-0.119910476474094,-0.0873148596244969,-0.267523391762193,-0.407375100944037,-0.324081568626667,-0.0900679427349623,0.168043288598627,0.296847457704702,0.364249284290737,0.186381965442051,0.08860340800117,0.272786327458409,0.134411256090866,-0.360615172313059
"PTAFR",0.0267442741333791,0.017443197934336,-0.0420093841517862,-0.173483529179377,-0.211563094953177,-0.0426618254654613,-0.138026100879409,-0.03111828518346,0.0739180122037426,0.000312770441671092,0.0918020411914261,0.363223749296815,0.134071799850184,-0.0488977409853393
"PTBP1",-0.390645942995056,-0.296738752828153,-0.260070091277098,-0.47343164670278,-0.367245750429407,-0.160268104017475,0.457103209787528,0.541028713718486,0.672015139341374,0.516884989358496,0.130972676247288,0.207118637550098,0.374699800680916,-0.68143545183436
"PTBP2",0.118991654315344,0.0739387002266085,0.110784683616902,0.326145145110889,0.155398019161524,-0.0361201045739961,-0.0772628599367387,-0.160408413236042,-0.218350234370841,-0.154639820459458,-0.212103450975815,-0.222895255822709,-0.232913317532763,0.146745303897637
"PTBP3",0.0945314764320002,-0.0573719578146984,-0.0496389356472357,0.0789370848699115,0.042583142285274,-0.00194142564248179,-0.127396452611162,-0.167303140748465,-0.211619721358325,-0.129510152280301,-0.182371108343677,-0.0773582469624697,-0.242077925630574,0.122483280419959
"PTCD2",-0.0207063296883867,0.138255210831474,0.0373675498775084,0.246262223916245,0.33352702226965,-0.115273626110398,-0.0916557411134309,-0.0043581035675956,-0.249886588343755,-0.0834326170758931,-0.275544381214807,-0.23777322880903,-0.135395659379492,0.163987244776706
"PTCD3",-0.44540014932348,-0.211525092602088,-0.161692427836761,-0.426058109395797,-0.448904526266458,-0.0607080103668719,0.51458169063322,0.497897111114448,0.725061624507955,0.587742233525488,0.23463633718482,0.188154014502109,0.369643280208752,-0.719548132374492
"PTCH1",-0.116471795708992,0.0562812787219949,-0.0137356577097136,-0.0073959459801889,-0.0699098648165593,-0.02951544127118,0.15103831431767,-0.0133297657763131,0.155627956193358,0.0660468272271724,-0.0412293098479874,-0.0257713040620103,0.113222495147234,-0.147226126234108
"PTCH2",0.0817867531020348,0.121765937469913,0.0385869994660596,0.0646561116436981,0.0576621292339578,0.123918382935028,-0.101129097602784,-0.148110759748013,-0.0787087271355058,-0.105914810942016,0.127028263568699,0.0420617980510436,0.0996325381767732,0.168707735299211
"PTCRA",0.329673119583473,0.267149438904658,0.159939876857862,0.291214727421415,0.346591745614974,0.00679095324261403,-0.26012363342675,-0.298728088490816,-0.401064504470481,-0.232705286534999,-0.224928420359232,-0.164090032210792,-0.217176851151824,0.470095170083112
"PTDSS1",-0.500118442034608,-0.34157536968183,-0.341604393281075,-0.633929557611343,-0.588769479780742,-0.0948339025696967,0.567055680808221,0.795440191140999,0.870335128473073,0.620977410136217,0.319345311226043,0.345167193456476,0.528161899175468,-0.854608736096849
"PTDSS2",-0.0704530998026749,-0.0632028322868272,-0.137096380314527,-0.0613060283856197,-0.100415864836553,0.0036222764969068,0.117679918610679,0.136069217495602,0.0795982843543665,0.169128577860503,0.108803360233894,0.0631355490834673,0.0731443095568141,-0.0466528767195851
"PTEN",0.166616127693577,0.192116227820947,0.0514270052655722,0.381359045294695,0.491598523346083,0.036548638631724,-0.307467314083457,-0.365335906343875,-0.547710982747207,-0.294767779574701,-0.287586161567563,-0.244073495064538,-0.332055977539613,0.484340698425873
"PTEN /// PTENP1",0.253068243563373,0.150274534943718,0.0652716805120928,0.371412214870996,0.500049687926986,0.0956669102693288,-0.330981341953541,-0.355221466136902,-0.587225353043289,-0.377064717597262,-0.227779104599387,-0.216326506200102,-0.299090747445193,0.534809464613267
"PTER",-0.0896814301170646,0.24800543576413,-0.0287438170373983,0.135155581753391,0.112201665585974,-0.191369391255977,0.108586901878855,0.0193136491061663,-0.0596897928532057,-0.032575002907929,-0.20824978012018,-0.124314985532192,-0.187596541988988,0.0125292285329106
"PTGDR",0.0537030122415926,0.174901961415428,0.0530834323838427,0.0999673236075381,0.0328212275295011,0.00373278783042497,-0.207613132993539,-0.195839037160125,-0.18373170982201,-0.188757859653591,-0.158357580720277,-0.0228677287221905,-0.0469682794348502,0.216188281194889
"PTGDR2",0.282198601090683,0.252533739387039,0.105210474586167,0.23668935047888,0.268811662676079,0.106155312362403,-0.361751112454816,-0.400837043043514,-0.42618107914371,-0.353314426943289,-0.132059257111897,-0.0731839217214836,-0.233874116353104,0.514738017692312
"PTGDS",0.341240759694925,0.26371450328803,0.337993023748113,0.68054580405225,0.548392623591723,0.37034004015033,-0.369502939392186,-0.538348586429927,-0.64412304375596,-0.414743774022952,-0.134289867784193,-0.438114834599538,-0.421793463516169,0.631978856018393
"PTGER1",0.168530361994011,0.269608311059533,0.0782234278858634,0.245366886299581,0.286887288588183,0.0859242685263171,-0.224725397364344,-0.351556269727043,-0.369124662888631,-0.344594016133587,-0.0267787597261457,-0.15517865114465,-0.115294857578939,0.460739415056374
"PTGER2",0.0166167379618476,0.32516961717835,0.179612822343013,0.292765668887777,0.226146887207589,-0.107896529321208,-0.00629688563124994,-0.0440422433036678,-0.152106194666791,-0.0533684550064554,-0.20914925036566,-0.162580942301832,-0.1239799880561,0.126343186250419
"PTGER3",0.0301429854383589,0.340092634554939,0.0674340605144231,0.26345463027712,0.290183429227127,-0.0929888652080727,-0.0954654555814606,-0.126536246395764,-0.2789646067165,-0.310198910636442,-0.133498418140682,-0.0866714732482681,0.171800993518957,0.329823628428363
"PTGER4",0.165411399495997,0.06673416233106,-0.0357578468216904,-0.168965189738108,-0.130561706485964,0.0899627897257288,0.154467081866059,0.293850474685675,0.231348038453499,0.180495869243946,0.140234169385389,0.195775795379309,0.169617976640097,-0.205312542873946
"PTGER4P2-CDK2AP2P2",0.268429313949698,0.185290892627484,0.168217590494849,0.2564413448336,0.27506087256896,0.0284154038774906,-0.290658240048498,-0.36070843853861,-0.41324485320531,-0.353890337771749,-0.134285791510202,-0.147453080111495,-0.208808486202715,0.473150186701306
"PTGES",-0.189774671234798,-0.11424981906856,-0.234810812554852,-0.464504971487195,-0.40779817553971,0.00924488391542749,0.277757834533781,0.282975468002402,0.510428882497663,0.318169818433646,0.244400274491614,0.25605439636705,0.325445667953838,-0.465976241680669
"PTGES2",-0.0725306727129446,-0.079787096082265,-0.17203125367062,-0.402740011393123,-0.371403026189101,0.169385597287908,0.106329111619593,0.162719648058079,0.39489207600414,0.300799447872927,0.244193109358913,0.355093479142148,0.216681805651363,-0.316752743270109
"PTGES3",-0.397504077939758,-0.294285501814033,-0.290741058472808,-0.54614185862495,-0.528737524017471,-0.0572532470408999,0.489635538935279,0.616534609807627,0.770468133323937,0.596288116259543,0.367644244879752,0.292299971524838,0.487889070725815,-0.77487817311437
"PTGFR",0.235490110407984,0.191049023059034,0.0950856699762911,0.197507159405146,0.13613785356108,0.0760194456319663,-0.212807501965385,-0.21252371828311,-0.261390278869714,-0.158761994947457,-0.0871003399108507,-0.0700243449315447,-0.125042941906139,0.225950226048901
"PTGIR",0.0154146852478193,0.0394509736171736,-0.101906228383647,-0.153522156299243,-0.0652005040715941,0.0829108809035605,0.084429572051002,0.0864753073079572,0.151296465350296,0.0869110775498258,0.0467492643585683,0.166673088562487,0.188780018962825,-0.082140497184611
"PTGIS",0.140911834318372,0.188007910454378,0.399566184573289,0.729732647404837,0.437586390873675,-0.00611342786507348,-0.315556627478227,-0.451089853980573,-0.518922515714754,-0.375851032784279,-0.293810075981092,-0.345984437972561,-0.315331177250504,0.514550553690493
"PTGR2 /// ZNF410",-0.218932543273003,-0.0946367679418079,-0.221026982902461,-0.2337583899643,-0.113080899418743,-0.074936084325628,0.271540515338561,0.165053640854061,0.202681960267389,0.155510161300435,-0.011219367227183,0.120632931632038,0.0667606908408416,-0.220084695506434
"PTGS1",0.236638078647799,0.201732574175919,0.212246963928686,0.552183970256223,0.492012382381025,-0.0158430050854243,-0.282642620562728,-0.414957577619734,-0.618841813310866,-0.382360437336022,-0.333114683610718,-0.419112307173617,-0.574515076123878,0.55306072420719
"PTGS2",0.209341458733972,-0.0518845581555952,-0.102879483790823,-0.319620826163635,-0.265066540443978,0.00260163346675786,0.188357075904618,0.262872335564177,0.345443635836298,0.207830128338884,0.268333973302623,0.146910004409942,0.131972545760586,-0.335572239792033
"PTH",0.0375687141912146,0.363285260329915,0.0995167376926303,0.0844968160198568,0.0842754035405491,-0.0363380909680957,-0.109199017785694,-0.0447425228159023,-0.103935575396855,-0.179982807985848,-0.0958671902170651,-0.12414328864915,-0.0923841858399298,0.157556409026253
"PTH1R",0.341546253723529,0.46167224849673,0.405970442642612,0.698530265344601,0.567135568387048,-0.0654339815393126,-0.493931788128477,-0.530466036796676,-0.755419893789325,-0.582365018005304,-0.396955745131487,-0.489839996443872,-0.458666185618474,0.772528286385504
"PTH2R",-0.201958585330544,-0.220979916175539,-0.177705869961589,-0.449395445832125,-0.492164183151507,0.0979440346246245,0.17555362349421,0.205822734261209,0.501806440861381,0.359469994688265,0.37513383779959,0.373317836128104,0.428242062470652,-0.462875669454932
"PTHLH",-0.315989969234545,-0.309262507076661,-0.301616508876371,-0.701087403834919,-0.625275399568266,0.0752827527529197,0.383703686443995,0.530658963407244,0.806381370732433,0.553428044021628,0.415607940753689,0.420684800589326,0.52398773501813,-0.756783152630099
"PTK2",-0.456805668942071,-0.27863097369087,-0.295664533719136,-0.622766038634688,-0.582485627684259,-0.119661901959911,0.533649096438662,0.775854867317821,0.830068449704905,0.50225007359693,0.342574805687028,0.322369438336041,0.516038270177902,-0.818393188808981
"PTK2B",-0.112897315906799,-0.131805165517295,-0.217721914118586,-0.321638842186141,-0.199408491425619,0.302874111204117,0.102637179727557,0.204103646748246,0.304595952136548,0.221213819789862,0.281004315364449,0.263986510066296,0.192520078958255,-0.275941630270412
"PTK6",0.37333002651312,0.351268717704256,0.342888628685437,0.69821107632625,0.714350374186183,0.0201561906841551,-0.50547730543062,-0.602982912475407,-0.901799896900391,-0.578693486403147,-0.418589412650525,-0.486284288112702,-0.612614070364915,0.832905855687797
"PTK7",-0.453708306033188,-0.35627705079252,-0.408544358414923,-0.728067048652145,-0.628509518789249,-0.117756091911918,0.456483661024736,0.599240452747651,0.836089993731828,0.565754760465769,0.362853848375819,0.410548150267199,0.611878255856601,-0.813413663042081
"PTMA",-0.365951808604695,-0.281855081721309,-0.321147346012132,-0.518632700571522,-0.468291580283904,-0.112126559269269,0.52121450630883,0.52431618450233,0.674706635316447,0.4685407664924,0.27840921765468,0.360606161507546,0.449886739733615,-0.644495538954746
"PTMAP1 /// PTMAP1",-0.0344246520725143,-0.250123639344944,-0.299162354671189,-0.483089544537963,-0.355838969507406,0.0182561603955749,0.287116776232407,0.289054741568597,0.477551809373645,0.343922146468173,0.218467216923908,0.361300178696848,0.375225533219179,-0.448565707143148
"PTMS",0.104879088126956,0.0887671784995497,0.0458222575214708,0.0585152077176373,-0.102699852512894,0.000148527223286685,-0.198811264193967,-0.0234939577644275,-0.0302364200564988,-0.0189756021268944,0.175591994100448,-0.0401630670974653,0.0124711845834459,0.0878884356983816
"PTN",0.271040283233583,0.148450795178443,0.300805149111597,0.642161754383215,0.621674024182574,0.0183167449480003,-0.425892888993725,-0.42387602551677,-0.747074370844146,-0.487780704583466,-0.345805200904168,-0.449898036405912,-0.489952455766134,0.697568031286685
"PTOV1",-0.0932820880230556,-0.212394594453438,-0.218306547819021,-0.420927186901167,-0.390923078454143,0.0528994098377089,0.113855518194246,0.302908740016061,0.467849949643411,0.275614954416582,0.209078088421853,0.267553566974487,0.323730550596018,-0.436832659457372
"PTP4A1",0.339726949603299,-0.00377722244582127,-0.102338973287902,-0.154239215439043,-0.0395089743503901,0.0263150409646386,-0.0767551524471224,-0.0859643668307491,-0.0154337613998238,0.0747845665893984,-0.0403368190505496,0.0611109788566008,-0.137780040254556,-0.0146746314217637
"PTP4A2",-0.127450335489298,0.0304355795146345,-0.168111820347432,-0.254023071961397,-0.403400298642077,0.0617218508087876,0.153721893889958,0.233736826641204,0.354136153839433,0.30484235428957,0.207039236354848,0.219506035877938,0.162654107429747,-0.361395038320361
"PTP4A3",0.0308261709186608,-0.0853647661338688,-0.21136345613726,-0.484424561822831,-0.563983279954943,0.193685886008454,0.133923845184035,0.237352876546307,0.478190216358425,0.231509813227953,0.529039969375414,0.45566114906458,0.381603273940059,-0.376615739440606
"PTPLA",0.262698247438978,0.278226546348626,0.185274011143395,0.481133604068227,0.453412315946243,0.104567736236255,-0.371219967257712,-0.340422363608268,-0.499393501821659,-0.356055680149453,-0.256491997364642,-0.360863732072315,-0.485662192491461,0.481465294636611
"PTPLAD1",-0.429064717450401,-0.221909008344064,-0.223244842126225,-0.612250549882676,-0.63005823309677,-0.0728278397767714,0.477564798420849,0.572447901053323,0.845025194919277,0.676351160621186,0.418034508595702,0.349619173133907,0.509113086404975,-0.817935140749671
"PTPLB",-0.104764889020588,-0.139725527250708,-0.147255746419621,-0.267238473028947,-0.154793493627556,-0.0634212037592783,0.124473241598222,0.197464157173568,0.142191057672999,0.0603152175771176,0.178361829372699,0.150814617382493,0.109598338600338,-0.16263890811508
"PTPN1",-0.0296864036691764,-0.126423050683156,-0.267908886509002,-0.357055084864823,-0.283057507319168,0.238185492752967,0.117993952621492,0.0258735751549548,0.28607163701668,0.26355397757002,0.350262863611145,0.38347508551465,0.274610236998227,-0.213925240584782
"PTPN11",-0.370097209818796,-0.153390987762643,-0.223017055415484,-0.332875893241206,-0.295701756477506,-0.00601644162062591,0.308439226160701,0.404919724069096,0.45526522690849,0.422136699637822,0.141654712435359,0.187432688877944,0.237898476395532,-0.470790668596913
"PTPN12",-0.285330725946071,-0.258794436563318,-0.29060640080516,-0.556556378970069,-0.507618202309588,-0.0980669329769804,0.30905653057768,0.391591171614024,0.559648124895561,0.400853014500853,0.283705480725266,0.425772229993106,0.437363226808906,-0.533308931914661
"PTPN13",0.124601943676194,0.0263616182440659,-0.0255195544632636,0.0673797258343587,0.164100705724132,0.0130949789834295,-0.208568369570124,-0.12622645710188,-0.290279682887836,-0.26225159855472,-0.0859214919518037,-0.0657639783319389,-0.168627116432628,0.257899436327983
"PTPN14",-0.184505991983695,-0.227122016087916,-0.196320837302186,-0.408425009168553,-0.460043788850975,-0.0254991911245521,0.246722066483147,0.356027410383731,0.577696175674604,0.445405244691174,0.251964976848369,0.308070401411716,0.323050208294525,-0.551230839165134
"PTPN18",0.0478401025078754,-0.0756654001864254,-0.0419698784445034,0.0315587173472907,0.0303623969513965,0.178979864518008,0.173713281817545,-0.0420121766421026,-0.0283498229953492,0.0666393761964384,0.0417636646855557,0.13086409092933,-0.0170629335161904,0.0366259807318071
"PTPN2",-0.465959885060639,-0.26593043582986,-0.224912377970527,-0.468243305252789,-0.470338701866693,-0.0182643949027221,0.418030962901801,0.415040195634682,0.655966415076316,0.502642708529181,0.32991875370496,0.322387660012761,0.379624901990612,-0.619785247105353
"PTPN20B",0.0534137943425777,0.00603196264221077,0.00699476057917967,0.0859140386928721,0.170295052214566,-0.0527380514216504,0.0156613518656036,-0.0670581720246359,-0.126017634331196,-0.00358665543054789,-0.129599762485209,-0.146077613628209,-0.182528172847701,0.0852850583287188
"PTPN21",0.116069613960255,0.26550564181848,0.183867135329681,0.427473560975044,0.405637847753076,-0.0307078495480452,-0.181341958584349,-0.343496773806454,-0.533736064665078,-0.372025176646038,-0.283270208397326,-0.321795080442185,-0.342095315085382,0.494356883316551
"PTPN22",0.200832193679991,0.00426855403946136,-0.0169498534968491,0.0657283167843601,0.192524727034152,0.208866936472378,-0.172783205947933,-0.171731917380217,-0.250578543073591,-0.182457401595171,-0.0972400977429903,0.0856176951886138,-0.122922982950456,0.208469680717539
"PTPN3",0.223625214662533,0.304118209168494,0.305603347069312,0.474345674903867,0.391818439930997,0.00603557488061791,-0.445574651394231,-0.456242052597472,-0.649489102587474,-0.555751771984116,-0.310572609893813,-0.388906593287592,-0.433874637661851,0.613586361858777
"PTPN4",-0.351226741678363,-0.125782289463299,-0.128924552361446,-0.24891905876368,-0.303742210419168,-0.0289741026988453,0.389180607238872,0.254495524285816,0.416483998158702,0.208995074777475,0.231473046582744,0.0996024228338511,0.17857457833883,-0.429976245322998
"PTPN6",-0.205285158030742,-0.385027653760354,-0.34303417400083,-0.535332527321342,-0.489421071861415,0.276758539843781,0.366701465899627,0.406112258171582,0.633039959765807,0.545038432206223,0.35196544407585,0.499626321180339,0.376432732360778,-0.623426859069476
"PTPN7",0.0366608403775342,-0.15015995084146,-0.194953371118175,-0.262584465298043,-0.0159437377968364,0.493772910810175,0.103359747569914,0.00588895687063818,0.123542364906052,0.152004471482321,0.189677885416478,0.319626854199138,0.0907644771038481,-0.0554605484721216
"PTPN9",-0.406899824901213,-0.19173396630804,-0.168382153926993,-0.476624243916531,-0.470573082915879,-0.0510637376523876,0.400659724683847,0.429828913721125,0.690788016922094,0.499380293793379,0.279188169097431,0.299528134139047,0.393795666074517,-0.644781864215835
"PTPRA",-0.14887009167436,-0.0820529203039204,-0.230498854765829,-0.112933345714039,-0.0129567787034737,0.0156221079126384,-0.0463796729921162,-0.0869642319902395,0.00661806659378073,0.1889939419052,-0.0449252407829131,0.179036934916422,0.18184580921871,-0.0458433123835682
"PTPRB",0.189342330346616,0.141409179524282,0.274581319933967,0.566450939513148,0.317260695936216,-0.0425244789570168,-0.210482732603315,-0.320184974361418,-0.396140186965312,-0.298995151090423,-0.303260373966957,-0.314438380543266,-0.251914513037517,0.394166644754367
"PTPRC",0.0638034359019143,-0.245989338887037,-0.34517453461705,-0.157801233162708,-0.0195918939172556,0.612953869908063,0.0415222044800411,-0.0218064372747834,0.0521606580153268,0.0681135709327783,0.1553093861409,0.338896736715325,0.0379602204443101,-0.0910093621654909
"PTPRCAP",0.127178965412439,-0.0923376288364239,-0.0984765228352029,-0.0326362255273874,0.0412847750550984,0.830984154086397,-0.0561596389520463,-0.240698642576793,-0.0672468331349838,-0.0643255604659357,0.320659593524927,0.0315992599566455,-0.0345964072488095,0.087291290130077
"PTPRD",-0.0807353905658024,-0.0482805584661472,-0.0247226544956478,0.0804971709193696,0.0880203484341426,-0.219982684685969,0.0217114965483789,0.0977975601836367,-0.0436906220984212,-0.057882384546906,-0.0889590549125903,-0.139112557927503,0.114927661327821,0.0335063160356938
"PTPRE",0.0997107871738624,-0.0642590579497961,-0.234445881484953,-0.247295913418288,-0.0951934586088353,-0.00825771749557826,0.162611543584359,0.163567758320658,0.117112998115702,0.0322097076185794,0.0637924970081152,0.124425897331253,0.0323991604707339,-0.0940925746864973
"PTPRF",-0.0471131011773659,-0.143260783045931,-0.180743810495217,-0.27004233237945,-0.215647516891668,-0.142639290470528,0.198917577343215,0.146364663376426,0.239224809529214,0.189757595931186,0.109211682646529,0.15161163742616,0.117919551076273,-0.267507275109179
"PTPRG",-0.419443309730879,-0.284760868287124,-0.311046315491617,-0.52845802189863,-0.460634422548029,-0.139425301105463,0.508563828475969,0.502128762889195,0.705657920496657,0.511415333958726,0.242913662551915,0.298880983822121,0.508562859057978,-0.702387339470251
"PTPRH",-0.080456099131592,0.276169419207429,-0.232842745191747,-0.255647475717541,-0.261750008380238,0.0107767347424248,0.0650004025115991,0.141568602248701,0.23336766384877,0.0771858095353153,0.168432365759219,0.173155617600291,0.191535237597672,-0.18076323832626
"PTPRJ",0.185108884266629,-0.0284586398837786,-0.0440791411163449,-0.147281974935058,-0.150724502148101,0.128974243693164,-0.139371667532963,-0.18262679700916,-0.0115200908971156,-0.0271022057006795,0.106944925965402,0.330107293313247,0.0869168670078075,0.0778139251070425
"PTPRK",-0.423954778323379,-0.205759134642793,-0.218896602353335,-0.553099230006486,-0.579041617010366,-0.148743034624663,0.510655474547392,0.630923064837473,0.805459539185664,0.548977562433028,0.281825006704827,0.306369131747004,0.472566438561848,-0.80371788259496
